Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/definitions/package/StructureDefinition-ext-R5-DetectedIssue.mi.note.json	9992	2	0	7	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	34	91	0	0	0	0	1	0
input/definitions/package/StructureDefinition-ext-R5-DetectedIssue.status.json	10604	3	0	6	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	41	94	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.availabilityStatus.json	9683	2	0	6	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	34	96	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.biologicalSourceEvent.json	9693	3	0	7	0	0	0	0	0	642	0	0	0	0	0	0	0	0	0	0	35	142	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.category.json	9665	2	0	6	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	35	92	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.co.category.json	10166	3	0	6	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	36	94	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.co.extension.json	11194	2	0	7	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	32	92	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.co.id.json	9558	2	0	6	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	39	90	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.co.modifierExtension.json	11250	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	33	125	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.co.specification.json	10438	2	0	7	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	36	126	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.co.version.json	9830	3	0	6	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.cycle.json	9244	2	0	7	1	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	33	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.definition.json	37592	3	0	9	0	0	0	0	0	599	0	0	0	0	0	0	0	1	0	0	68	105	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.displayName.json	9919	3	0	6	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.duration.json	9314	2	0	6	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	0	0	1
input/definitions/package/StructureDefinition-ext-R5-Device.endpoint.json	9805	3	0	7	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	35	157	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.gateway.json	37676	3	0	9	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	66	102	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.mode.json	9683	2	0	6	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.na.display.json	9520	3	0	6	0	0	0	0	0	1058	0	0	0	0	0	0	0	0	0	0	34	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.na.extension.json	11160	2	0	6	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	34	92	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.na.id.json	9518	2	0	7	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	33	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.na.modifierExtension.json	11216	3	0	6	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	38	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.pr.value.json	10994	2	0	6	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	46	161	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.type.json	10350	2	0	6	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	36	88	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.ud.entryType.json	10442	3	0	7	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	35	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Device.ve.installDate.json	9260	2	0	6	1	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	34	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceAssociation.json	103636	4	0	12	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	129	140	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.chargeItem.json	75568	4	0	11	0	0	0	0	0	617	0	0	0	0	0	0	0	1	0	0	99	121	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.classification.json	29640	3	0	8	0	0	0	0	0	629	0	0	0	0	0	0	0	0	0	0	55	184	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.category.json	9948	2	0	6	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	36	86	0	0	0	0	0	1
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.extension.json	11284	3	0	6	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	34	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.id.json	9658	2	0	7	0	0	0	0	0	2373	0	0	0	0	0	0	0	0	0	0	34	84	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.modifierExtension.json	11340	3	0	6	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	35	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.source.json	9679	2	0	6	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	35	182	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.specification.json	10508	3	0	6	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	36	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.co.version.json	10678	2	0	6	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	36	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.correctiveAction.json	38291	3	0	8	0	0	0	0	0	1148	0	0	1	0	0	0	0	0	0	0	67	102	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.description.json	9286	2	0	7	0	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	34	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.guideline.json	73096	4	0	9	1	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	98	113	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.hasPart.json	28757	3	0	8	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	52	165	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.link.json	58946	3	0	10	0	0	0	0	0	677	0	0	0	0	0	0	0	1	0	0	85	118	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.packaging.json	107544	5	0	13	0	0	0	0	0	674	0	0	0	0	0	0	0	0	0	0	126	144	0	0	0	2	0	1
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.partNumber.json	9281	2	0	6	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	33	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.pr.value.json	11263	3	0	7	0	0	0	0	0	685	0	0	0	0	0	0	0	0	0	0	46	90	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.productionIdentifierInUDI.json	10485	2	0	6	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	36	169	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.regulatoryIdentifier.json	46936	3	0	8	0	0	0	0	0	716	0	0	0	0	0	0	0	0	0	0	74	106	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ud.marketDistribution.json	29578	3	0	8	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	55	96	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ve.component.json	9452	3	0	6	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	36	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ve.extension.json	11262	2	0	6	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	33	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ve.id.json	9633	3	0	7	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	35	109	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ve.modifierExtension.json	11318	2	0	6	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	34	131	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ve.type.json	9402	3	0	6	0	0	0	0	0	586	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDefinition.ve.value.json	9180	2	0	7	1	0	0	0	0	619	0	0	0	0	0	0	0	1	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceDispense.json	257220	8	0	22	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	288	217	0	0	0	5	0	1
input/definitions/package/StructureDefinition-ext-R5-DeviceMetric.color.json	11275	2	0	6	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	38	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceMetric.measurementFrequency.json	11315	3	0	7	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	38	184	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceRequest.asNeeded.json	9339	2	0	6	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	35	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceRequest.asNeededFor.json	9170	3	0	6	0	0	0	0	1	601	0	0	0	0	0	0	0	0	0	0	34	84	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceRequest.doNotPerform.json	10718	2	0	7	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	36	82	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceRequest.performer.json	38001	3	0	9	0	0	0	0	0	604	0	0	0	0	0	0	0	1	0	0	64	104	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceRequest.quantity.json	9191	2	0	6	0	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceRequest.replaces.json	10074	3	0	6	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	35	165	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.adherence.json	29006	3	0	8	0	0	0	0	0	633	0	0	0	0	0	0	0	0	0	0	53	104	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.bodySite.json	38026	3	0	8	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	67	106	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.category.json	9942	2	0	7	1	0	0	0	0	606	0	0	0	0	0	0	0	0	0	0	35	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.context.json	9771	2	0	6	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	34	91	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.dateAsserted.json	9380	3	0	7	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	34	123	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.device.json	37748	3	0	9	0	0	0	0	0	630	0	0	0	0	0	0	0	0	0	0	65	154	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.informationSource.json	10098	2	0	6	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	0	35	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.patient.json	9344	3	0	6	0	0	0	0	0	668	0	0	0	0	0	0	0	0	0	0	34	84	0	0	0	0	0	1
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.reason.json	37479	3	0	9	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	65	108	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.status.json	11167	2	0	7	0	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	37	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.usageReason.json	9413	2	0	6	0	0	0	0	0	635	0	0	0	0	0	0	0	0	0	0	35	88	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DeviceUsage.usageStatus.json	10049	3	0	7	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	35	168	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.composition.json	9983	2	0	6	0	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.me.link.json	9772	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	34	84	0	1	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.note.json	9198	2	0	6	0	0	0	0	0	593	0	0	0	0	0	0	0	0	0	0	37	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.presentedForm.json	10241	3	0	7	1	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	36	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.status.json	10924	2	0	6	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	36	91	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.study.json	12063	2	0	7	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	38	209	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.subject.json	11202	3	0	6	0	0	0	1	0	621	0	0	0	0	0	0	0	1	0	0	34	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DiagnosticReport.supportingInfo.json	30093	3	0	8	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	61	103	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Distance.comparator.json	11326	2	0	6	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	1	1	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.attester.json	37977	3	0	8	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	63	103	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.bodySite.json	37811	3	0	9	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	64	101	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.co.attachment.json	10200	3	0	6	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	35	193	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.co.profile.json	21338	2	0	7	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	49	95	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.context.json	10531	3	0	6	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	40	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.docStatus.json	10665	2	0	7	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	36	84	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.event.json	38253	3	0	9	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	63	273	0	0	0	1	0	1
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.facilityType.json	9809	3	0	6	1	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	35	91	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.modality.json	10376	2	0	6	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	42	95	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.period.json	9523	3	0	7	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	35	86	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.practiceSetting.json	10465	3	0	6	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	36	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.subject.json	11289	2	0	7	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	33	88	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-DocumentReference.version.json	9498	2	0	6	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	34	242	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Dosage.asNeededFor.json	10691	3	0	6	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	40	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Dosage.maxDosePerPeriod.json	9466	2	0	7	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	35	83	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Duration.comparator.json	11326	3	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	38	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.bi.additional.json	65125	3	0	10	0	0	0	0	0	591	0	0	0	0	0	0	0	1	0	0	94	117	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.co.suppress.json	9526	3	0	6	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	37	85	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.defaultValue.json	201866	6	0	19	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	312	230	0	0	0	5	0	1
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.ex.value.json	201845	7	0	19	0	0	0	0	0	604	0	0	0	0	0	0	0	1	0	0	310	200	0	0	0	5	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.fixed.json	201241	7	0	19	0	0	0	0	0	623	0	0	1	0	0	0	0	0	0	0	310	202	0	0	0	5	0	1
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.maxValue.json	20215	2	0	8	1	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	63	91	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.minValue.json	20215	3	0	9	0	0	0	0	0	602	0	0	0	0	0	0	0	1	0	0	63	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.mustHaveValue.json	9719	3	0	6	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	35	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.pattern.json	205817	6	0	20	0	0	0	0	0	644	0	0	0	0	0	0	0	0	0	0	312	293	0	0	0	6	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.sl.di.type.json	10702	3	0	7	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	36	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-ElementDefinition.valueAlternatives.json	9825	2	0	7	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	35	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.ad.extension.json	11217	3	0	7	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	33	87	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.ad.id.json	9583	2	0	6	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	35	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.ad.modifierExtension.json	11273	3	0	7	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	33	89	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.careTeam.json	10199	2	0	7	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	35	194	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.class.json	10953	3	0	6	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	39	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.di.condition.json	38354	3	0	10	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	63	104	0	0	0	1	0	1
input/definitions/package/StructureDefinition-ext-R5-Encounter.di.use.json	10119	2	0	6	0	0	0	0	0	616	0	0	0	0	0	0	0	1	0	0	36	90	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.dietPreference.json	9730	3	0	7	0	0	0	0	0	630	0	0	0	0	0	0	0	0	0	0	35	89	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.plannedEndDate.json	9308	2	0	7	1	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	37	87	1	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.plannedStartDate.json	9332	3	0	6	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	35	181	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.reason.json	58171	3	0	10	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	85	116	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.serviceType.json	37881	3	0	9	0	0	0	0	0	590	0	0	0	0	0	0	0	0	0	0	66	104	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.specialArrangement.json	10031	3	0	7	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	36	85	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.specialCourtesy.json	9987	2	0	7	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	36	85	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.status.json	11008	3	0	6	0	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	37	139	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.subjectStatus.json	10437	3	0	7	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	40	90	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Encounter.virtualService.json	126225	5	0	15	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	161	149	0	0	0	2	0	0
input/definitions/package/StructureDefinition-ext-R5-EncounterHistory.json	160609	5	0	17	0	0	0	0	0	609	0	0	0	0	0	0	0	1	0	0	192	171	0	0	0	4	0	1
input/definitions/package/StructureDefinition-ext-R5-Endpoint.connectionType.json	10606	3	0	7	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	37	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Endpoint.description.json	10011	3	0	6	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	35	83	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Endpoint.environmentType.json	9749	2	0	7	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	38	164	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Endpoint.payload.json	30531	3	0	8	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	0	55	99	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-EpisodeOfCare.di.condition.json	38447	3	0	9	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	63	103	0	0	0	1	1	0
input/definitions/package/StructureDefinition-ext-R5-EpisodeOfCare.reason.json	58151	4	0	10	1	0	0	0	0	643	0	0	0	0	0	0	0	0	0	0	84	113	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-EventDefinition.copyrightLabel.json	10021	2	0	7	0	0	0	0	0	587	0	0	0	0	0	0	0	0	0	0	35	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-EventDefinition.relatedArtifact.json	10099	3	0	8	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	35	115	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-EventDefinition.trigger.json	10263	2	0	6	0	0	0	0	0	596	0	0	0	0	0	0	0	0	0	0	39	164	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-EventDefinition.versionAlgorithm.json	9842	3	0	7	0	0	0	0	0	616	0	0	0	0	0	0	0	1	0	0	40	86	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.assertion.json	9275	2	0	7	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	33	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.certainty.json	74404	4	0	13	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	108	126	0	0	0	2	0	1
input/definitions/package/StructureDefinition-ext-R5-Evidence.citeAs.json	9925	2	0	7	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	51	85	0	1	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.copyright.json	9679	3	0	6	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	51	136	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.copyrightLabel.json	9951	2	0	7	0	0	0	0	0	586	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.experimental.json	9713	3	0	6	0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.name.json	9675	2	0	7	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	35	85	0	0	0	1	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.purpose.json	9311	3	0	7	0	0	0	0	0	611	0	0	0	0	0	0	0	0	0	0	34	83	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.relatedArtifact.json	9561	2	0	6	1	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	34	84	0	0	0	0	0	0
input/definitions/package/StructureDefinition-ext-R5-Evidence.statistic.json	318103	9	0	28	0	0	0	0	0	626	0	0	0	0	0	0	0	1	0	0	356	323	0	0	0	6	0	1
input/definitions/package/StructureDefinition-ext-R5-Evidence.studyDesign.json	10068	3	0	7	0	0	0	0	0	590	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	1	0	0
